epoch,accuracy,auc_pr,auc_roc,learning_rate,loss,precision,recall,val_accuracy,val_auc_pr,val_auc_roc,val_loss,val_precision,val_recall
0,0.5122131705284119,0.2951902449131012,0.5115984082221985,0.00019999999494757503,0.9565386176109314,0.295645534992218,0.49425286054611206,0.29015544056892395,0.3234892189502716,0.5715299844741821,0.8448981046676636,0.29015544056892395,1.0
1,0.5111029148101807,0.2983810305595398,0.5176190733909607,0.00019999999494757503,0.7893644571304321,0.3030746579170227,0.5287356376647949,0.7098445892333984,0.3811451494693756,0.6410974860191345,0.7055205702781677,0.0,0.0
2,0.5118430852890015,0.28576186299324036,0.4927464425563812,0.00019999999494757503,0.7639925479888916,0.2859424948692322,0.4572158455848694,0.7098445892333984,0.5988095998764038,0.7686971426010132,0.6950476169586182,0.0,0.0
3,0.4996299147605896,0.2841285765171051,0.49093398451805115,0.00019999999494757503,0.7512114644050598,0.28592926263809204,0.48531290888786316,0.29015544056892395,0.2952839136123657,0.48939865827560425,0.7546659111976624,0.29015544056892395,1.0
4,0.47631382942199707,0.26984259486198425,0.47931787371635437,0.00019999999494757503,0.7473836541175842,0.28326475620269775,0.5274584889411926,0.7098445892333984,0.219810351729393,0.31410759687423706,0.7196260690689087,0.0,0.0
5,0.5062916278839111,0.297740638256073,0.5045186281204224,9.999999747378752e-05,0.735546350479126,0.29424944519996643,0.5031928420066833,0.7098445892333984,0.24685074388980865,0.44427794218063354,0.7241354584693909,0.0,0.0
6,0.4822353720664978,0.28713393211364746,0.49752193689346313,9.999999747378752e-05,0.7343762516975403,0.28551530838012695,0.5236271023750305,0.7115716934204102,0.24481424689292908,0.4279993176460266,0.7217329144477844,1.0,0.0059523810632526875
